,director_name,actor_1,actor_2,actor_3,genres,gross
6521,432,132,976,707,Sport,90636983.0
6522,315,284,582,1464,Drama,70960517.0
6523,315,284,582,1464,Romance,70960517.0
6524,604,393,1247,1465,Comedy,55762229.0
6525,604,393,1247,1465,Sci-Fi,55762229.0
6526,617,754,1248,1466,Comedy,54235441.0
6527,617,754,1248,1466,Drama,54235441.0
6528,550,595,1249,1467,Action,50728000.0
6529,550,595,1249,1467,Crime,50728000.0
6530,550,595,1249,1467,Drama,50728000.0
6531,550,595,1249,1467,Mystery,50728000.0
6532,550,595,1249,1467,Thriller,50728000.0
6533,823,716,1211,555,Drama,40270895.0
6534,824,755,619,1468,Biography,59696176.0
6535,824,755,619,1468,Drama,59696176.0
6536,824,755,619,1468,History,59696176.0
6537,151,366,482,1469,Action,51483949.0
6538,151,366,482,1469,Fantasy,51483949.0
6539,151,366,482,1469,Thriller,51483949.0
6540,299,756,404,637,Drama,36020063.0
6541,299,756,404,637,Thriller,36020063.0
6542,145,105,1119,914,Comedy,33313582.0
6543,145,105,1119,914,Crime,33313582.0
6544,145,105,1119,914,Drama,33313582.0
6545,145,105,1119,914,Thriller,33313582.0
6546,717,79,668,1470,Biography,25842000.0
6547,717,79,668,1470,Drama,25842000.0
6548,717,79,668,1470,Romance,25842000.0
6549,825,757,1160,1471,Comedy,22264487.0
6550,624,758,1250,1472,Comedy,30659817.0
6551,624,758,1250,1472,Drama,30659817.0
6552,506,109,565,883,Drama,5773519.0
6553,506,109,565,883,Horror,5773519.0
6554,506,109,565,883,Sci-Fi,5773519.0
6555,506,109,565,883,Thriller,5773519.0
6556,610,759,1251,1473,Thriller,3108216.0
6557,198,760,1252,1474,Comedy,19351569.0
6558,198,760,1252,1474,Crime,19351569.0
6559,198,760,1252,1474,Romance,19351569.0
6560,92,761,280,128,Comedy,49002815.0
6561,92,761,280,128,Family,49002815.0
6562,424,496,636,640,Crime,19283782.0
6563,424,496,636,640,Drama,19283782.0
6564,424,496,636,640,Romance,19283782.0
6565,424,496,636,640,Thriller,19283782.0
6566,588,158,996,1475,Comedy,30059386.0
6567,26,58,124,87,Action,35799026.0
6568,26,58,124,87,Adventure,35799026.0
6569,26,58,124,87,Romance,35799026.0
6570,26,58,124,87,Sci-Fi,35799026.0
6571,26,58,124,87,Thriller,35799026.0
6572,826,167,1253,1476,Crime,17951431.0
6573,826,167,1253,1476,Drama,17951431.0
6574,826,167,1253,1476,Mystery,17951431.0
6575,826,167,1253,1476,Thriller,17951431.0
6576,586,58,1203,1477,Comedy,29997095.0
6577,586,58,1203,1477,Mystery,29997095.0
6578,827,161,1254,1478,Comedy,14252830.0
6579,827,161,1254,1478,Music,14252830.0
6580,436,34,5,1239,Action,19783777.0
6581,436,34,5,1239,Crime,19783777.0
6582,436,34,5,1239,Drama,19783777.0
6583,436,34,5,1239,Thriller,19783777.0
6584,828,577,1255,765,Adventure,13555988.0
6585,828,577,1255,765,Comedy,13555988.0
6586,828,577,1255,765,Family,13555988.0
6587,828,577,1255,765,Fantasy,13555988.0
6588,352,18,468,881,Comedy,12784713.0
6589,829,0,265,99,Action,10696210.0
6590,829,0,265,99,Crime,10696210.0
6591,829,0,265,99,Sci-Fi,10696210.0
6592,829,0,265,99,Thriller,10696210.0
6593,830,262,1188,484,Action,5974653.0
6594,830,262,1188,484,Adventure,5974653.0
6595,830,262,1188,484,Fantasy,5974653.0
6596,830,262,1188,484,Sci-Fi,5974653.0
6597,830,262,1188,484,Thriller,5974653.0
6598,831,762,1256,1479,Comedy,5000000.0
6599,831,762,1256,1479,Drama,5000000.0
6600,831,762,1256,1479,Musical,5000000.0
6601,831,762,1256,1479,Romance,5000000.0
6602,831,762,1256,1479,War,5000000.0
6603,609,226,1257,978,Comedy,9694105.0
6604,609,226,1257,978,Family,9694105.0
6605,609,226,1257,978,Romance,9694105.0
6606,727,763,1258,1480,Action,16027866.0
6607,727,763,1258,1480,Crime,16027866.0
6608,727,763,1258,1480,Thriller,16027866.0
6609,832,1,1259,1110,Drama,4829497.0
6610,832,1,1259,1110,Romance,4829497.0
6611,125,568,1260,447,Drama,4398392.0
6612,125,568,1260,447,Thriller,4398392.0
6613,125,568,1260,447,War,4398392.0
6614,833,764,770,849,Drama,1050445.0
6615,833,764,770,849,History,1050445.0
6616,833,764,770,849,Music,1050445.0
6617,833,764,770,849,Romance,1050445.0
6618,833,764,770,849,War,1050445.0
6619,834,69,1166,1481,Action,13746550.0
6620,834,69,1166,1481,Comedy,13746550.0
6621,834,69,1166,1481,Romance,13746550.0
6622,731,365,1261,1482,Comedy,20668843.0
6623,731,365,1261,1482,Crime,20668843.0
6624,731,365,1261,1482,Thriller,20668843.0
6625,835,279,1262,1483,Drama,2963012.0
6626,835,279,1262,1483,Mystery,2963012.0
6627,835,279,1262,1483,Thriller,2963012.0
6628,836,150,1182,217,Drama,1796024.0
6629,836,150,1182,217,Thriller,1796024.0
6630,837,765,1263,1484,Comedy,634277.0
6631,837,765,1263,1484,History,634277.0
6632,409,33,248,1485,Crime,11326836.0
6633,409,33,248,1485,Drama,11326836.0
6634,409,33,248,1485,Thriller,11326836.0
6635,127,360,776,544,Crime,49024969.0
6636,127,360,776,544,Drama,49024969.0
6637,127,360,776,544,Mystery,49024969.0
6638,127,360,776,544,Thriller,49024969.0
6639,222,526,1028,187,Adventure,22294341.0
6640,222,526,1028,187,Comedy,22294341.0
6641,514,29,1001,1163,Crime,24362501.0
6642,514,29,1001,1163,Drama,24362501.0
6643,514,29,1001,1163,Thriller,24362501.0
6644,665,766,1112,1486,Comedy,16684352.0
6645,665,766,1112,1486,Romance,16684352.0
6646,315,284,1264,1487,Action,46700000.0
6647,315,284,1264,1487,Adventure,46700000.0
6648,315,284,1264,1487,Thriller,46700000.0
6649,838,740,89,1488,Animation,52008288.0
6650,838,740,89,1488,Comedy,52008288.0
6651,838,740,89,1488,Fantasy,52008288.0
6652,838,740,89,1488,Musical,52008288.0
6653,182,12,42,847,Comedy,8579684.0
6654,839,767,1265,1489,Action,42660000.0
6655,839,767,1265,1489,Adventure,42660000.0
6656,839,767,1265,1489,Comedy,42660000.0
6657,839,767,1265,1489,Family,42660000.0
6658,839,767,1265,1489,Fantasy,42660000.0
6659,839,767,1265,1489,Sci-Fi,42660000.0
6660,344,61,159,1490,Drama,40219708.0
6661,344,61,159,1490,Sport,40219708.0
6662,352,36,437,612,Comedy,132088910.0
6663,352,36,437,612,Drama,132088910.0
6664,352,36,437,612,Romance,132088910.0
6665,465,768,167,1357,Biography,36581633.0
6666,465,768,167,1357,Crime,36581633.0
6667,465,768,167,1357,Drama,36581633.0
6668,752,769,1211,1491,Drama,37721949.0
6669,109,34,1266,1492,Action,25296447.0
6670,109,34,1266,1492,Crime,25296447.0
6671,109,34,1266,1492,Thriller,25296447.0
6672,726,145,1081,1493,Action,24848292.0
6673,726,145,1081,1493,Drama,24848292.0
6674,726,145,1081,1493,Sport,24848292.0
6675,840,770,1267,1494,Horror,17757087.0
6676,840,770,1267,1494,Sci-Fi,17757087.0
6677,840,770,1267,1494,Thriller,17757087.0
6678,2,153,1268,1085,Comedy,9430988.0
6679,2,153,1268,1085,Drama,9430988.0
6680,2,153,1268,1085,Romance,9430988.0
6681,841,357,1269,454,Comedy,16284360.0
6682,841,357,1269,454,Drama,16284360.0
6683,173,39,751,1495,Drama,6830957.0
6684,173,39,751,1495,Romance,6830957.0
6685,842,37,53,55,Drama,24104113.0
6686,842,37,53,55,Mystery,24104113.0
6687,842,37,53,55,Thriller,24104113.0
6688,843,771,1270,1496,Comedy,15593.0
6689,843,771,1270,1496,Drama,15593.0
6690,843,771,1270,1496,Romance,15593.0
6691,739,36,1271,1497,Drama,958319.0
6692,844,674,1272,1498,Comedy,69700000.0
6693,844,674,1272,1498,Musical,69700000.0
6694,458,511,1273,608,Horror,2840417.0
6695,458,511,1273,608,Sci-Fi,2840417.0
6696,458,511,1273,608,Thriller,2840417.0
6697,37,41,1274,1048,Action,242374454.0
6698,37,41,1274,1048,Adventure,242374454.0
6699,121,481,309,1499,Adventure,173585516.0
6700,121,481,309,1499,Comedy,173585516.0
6701,121,481,309,1499,Family,173585516.0
6702,37,772,1275,1183,Drama,128300000.0
6703,37,772,1275,1183,Sci-Fi,128300000.0
6704,845,773,390,164,Drama,20259297.0
6705,845,773,390,164,Horror,20259297.0
6706,845,773,390,164,Sci-Fi,20259297.0
6707,845,773,390,164,Thriller,20259297.0
6708,158,774,1269,1500,Action,153665036.0
6709,158,774,1269,1500,Comedy,153665036.0
6710,158,774,1269,1500,Crime,153665036.0
6711,158,774,1269,1500,Thriller,153665036.0
6712,229,775,1276,1501,Comedy,132541238.0
6713,240,79,167,957,Crime,130727000.0
6714,240,79,167,957,Drama,130727000.0
6715,240,79,167,957,Horror,130727000.0
6716,240,79,167,957,Thriller,130727000.0
6717,846,216,671,1502,Comedy,121697350.0
6718,846,216,671,1502,Music,121697350.0
6719,847,776,1277,1503,Action,117224271.0
6720,847,776,1277,1503,Comedy,117224271.0
6721,847,776,1277,1503,Documentary,117224271.0
6722,848,777,1278,1504,Adventure,102922376.0
6723,848,777,1278,1504,Horror,102922376.0
6724,848,777,1278,1504,Thriller,102922376.0
6725,148,149,720,1505,Adventure,94497271.0
6726,148,149,720,1505,Comedy,94497271.0
6727,148,149,720,1505,Drama,94497271.0
6728,148,149,720,1505,Family,94497271.0
6729,148,149,720,1505,Romance,94497271.0
6730,32,778,337,1506,Horror,137387272.0
6731,32,778,337,1506,Mystery,137387272.0
6732,32,778,337,1506,Thriller,137387272.0
6733,345,583,888,1507,Adventure,82301521.0
6734,345,583,888,1507,Comedy,82301521.0
6735,345,583,888,1507,Family,82301521.0
6736,345,583,888,1507,Romance,82301521.0
6737,716,264,1279,636,Comedy,84518155.0
6738,230,509,855,395,Drama,80050171.0
6739,230,509,855,395,Mystery,80050171.0
6740,230,509,855,395,Thriller,80050171.0
6741,736,779,77,1508,Comedy,81257845.0
6742,736,779,77,1508,Music,81257845.0
6743,208,685,72,1509,Action,70360285.0
6744,208,685,72,1509,Adventure,70360285.0
6745,208,685,72,1509,Fantasy,70360285.0
6746,208,685,72,1509,Sci-Fi,70360285.0
6747,208,685,72,1509,Thriller,70360285.0
6748,506,634,1056,1241,Drama,12831121.0
6749,506,634,1056,1241,Mystery,12831121.0
6750,506,634,1056,1241,Romance,12831121.0
6751,506,634,1056,1241,Thriller,12831121.0
6752,328,477,93,1510,Comedy,69148997.0
6753,328,477,93,1510,Crime,69148997.0
6754,659,780,1280,1481,Comedy,82624961.0
6755,659,780,1280,1481,Drama,82624961.0
6756,218,131,1281,1511,Adventure,67325559.0
6757,218,131,1281,1511,Comedy,67325559.0
6758,218,131,1281,1511,Drama,67325559.0
6759,218,131,1281,1511,Family,67325559.0
6760,218,131,1281,1511,Mystery,67325559.0
6761,519,344,1282,1512,Drama,62933793.0
6762,519,344,1282,1512,Family,62933793.0
6763,519,344,1282,1512,Music,62933793.0
6764,519,344,1282,1512,Romance,62933793.0
6765,849,287,744,1513,Biography,56667870.0
6766,849,287,744,1513,Drama,56667870.0
6767,849,287,744,1513,History,56667870.0
6768,689,781,798,1514,Comedy,56398162.0
6769,689,781,798,1514,Drama,56398162.0
6770,689,781,798,1514,Music,56398162.0
6771,689,781,798,1514,Romance,56398162.0
6772,752,471,1283,588,Comedy,60072596.0
6773,752,471,1283,588,Drama,60072596.0
6774,752,471,1283,588,Romance,60072596.0
6775,23,1,525,738,Fantasy,56362352.0
6776,23,1,525,738,Romance,56362352.0
6777,850,782,91,1515,Drama,56154094.0
6778,850,782,91,1515,Romance,56154094.0
6779,752,783,1166,1516,Comedy,65623128.0
6780,752,783,1166,1516,Crime,65623128.0
6781,752,783,1166,1516,Drama,65623128.0
6782,851,352,469,1517,Comedy,55461307.0
6783,852,351,331,677,Comedy,48546578.0
6784,852,351,331,677,Romance,48546578.0
6785,853,217,1144,231,Adventure,48423368.0
6786,853,217,1144,231,Animation,48423368.0
6787,853,217,1144,231,Family,48423368.0
6788,853,217,1144,231,Fantasy,48423368.0
6789,854,233,196,370,Biography,52066000.0
6790,854,233,196,370,Drama,52066000.0
6791,854,233,196,370,History,52066000.0
6792,855,189,1284,1518,Adventure,47887943.0
6793,855,189,1284,1518,Animation,47887943.0
6794,855,189,1284,1518,Family,47887943.0
6795,855,189,1284,1518,Musical,47887943.0
6796,553,784,1285,1519,Drama,46363118.0
6797,553,784,1285,1519,Horror,46363118.0
6798,553,784,1285,1519,Mystery,46363118.0
6799,553,784,1285,1519,Thriller,46363118.0
6800,856,583,267,1520,Drama,47852604.0
6801,856,583,267,1520,Mystery,47852604.0
6802,856,583,267,1520,Thriller,47852604.0
6803,857,785,1286,1521,Animation,45542421.0
6804,857,785,1286,1521,Comedy,45542421.0
6805,857,785,1286,1521,Drama,45542421.0
6806,857,785,1286,1521,Family,45542421.0
6807,857,785,1286,1521,Musical,45542421.0
6808,431,54,330,1522,Horror,41573740.0
6809,431,54,330,1522,Mystery,41573740.0
6810,431,54,330,1522,Thriller,41573740.0
6811,636,512,1287,1523,Adventure,42652003.0
6812,636,512,1287,1523,Family,42652003.0
6813,674,355,331,677,Adventure,39737645.0
6814,674,355,331,677,Comedy,39737645.0
6815,205,196,291,324,Adventure,37567440.0
6816,205,196,291,324,Fantasy,37567440.0
6817,858,786,1288,1524,Biography,44988180.0
6818,858,786,1288,1524,Crime,44988180.0
6819,858,786,1288,1524,Drama,44988180.0
6820,858,786,1288,1524,History,44988180.0
6821,805,512,832,1525,Crime,39263506.0
6822,805,512,832,1525,Drama,39263506.0
6823,805,512,832,1525,Thriller,39263506.0
6824,859,211,1289,1526,Horror,39143839.0
6825,859,211,1289,1526,Thriller,39143839.0
6826,597,787,403,441,Comedy,37672350.0
6827,597,787,403,441,Drama,37672350.0
6828,597,787,403,441,Romance,37672350.0
6829,428,61,696,1527,Adventure,38037513.0
6830,428,61,696,1527,Comedy,38037513.0
6831,428,61,696,1527,Fantasy,38037513.0
6832,428,61,696,1527,Music,38037513.0
6833,428,61,696,1527,Sci-Fi,38037513.0
6834,266,83,602,1528,Comedy,37442180.0
6835,266,83,602,1528,Drama,37442180.0
6836,266,83,602,1528,Romance,37442180.0
6837,266,83,602,1528,Thriller,37442180.0
6838,860,788,1290,1529,Crime,35596227.0
6839,860,788,1290,1529,Drama,35596227.0
6840,860,788,1290,1529,Thriller,35596227.0
6841,861,789,153,1405,Biography,35422828.0
6842,861,789,153,1405,Drama,35422828.0
6843,861,789,153,1405,Music,35422828.0
6844,674,790,1291,1530,Comedy,36658108.0
6845,110,72,1292,1531,Drama,34300771.0
6846,77,610,473,1532,Comedy,34290142.0
6847,77,610,473,1532,Drama,34290142.0
6848,862,90,582,633,Drama,33422556.0
6849,862,90,582,633,Mystery,33422556.0
6850,838,791,103,1488,Action,32774834.0
6851,838,791,103,1488,Comedy,32774834.0
6852,642,792,1293,1533,Horror,34334256.0
6853,642,792,1293,1533,Thriller,34334256.0
6854,221,793,751,1039,Crime,32051917.0
6855,221,793,751,1039,Drama,32051917.0
6856,221,793,751,1039,Mystery,32051917.0
6857,221,793,751,1039,Thriller,32051917.0
6858,560,794,145,186,Comedy,32014289.0
6859,507,174,776,1534,Biography,31838002.0
6860,507,174,776,1534,Drama,31838002.0
6861,507,174,776,1534,History,31838002.0
6862,52,795,1294,1535,Action,36874745.0
6863,52,795,1294,1535,Adventure,36874745.0
6864,52,795,1294,1535,Drama,36874745.0
6865,52,795,1294,1535,Mystery,36874745.0
6866,863,796,1295,1536,Horror,30079316.0
6867,864,530,635,1537,Adventure,35033759.0
6868,864,530,635,1537,Comedy,35033759.0
6869,865,184,1224,1538,Crime,29753944.0
6870,865,184,1224,1538,Drama,29753944.0
6871,865,184,1224,1538,Mystery,29753944.0
6872,865,184,1224,1538,Thriller,29753944.0
6873,866,797,1146,1539,Crime,29062561.0
6874,866,797,1146,1539,Thriller,29062561.0
6875,385,360,1296,1540,Drama,31146570.0
6876,385,360,1296,1540,Thriller,31146570.0
6877,476,561,337,340,Comedy,27277055.0
6878,476,561,337,340,Drama,27277055.0
6879,476,561,337,340,Music,27277055.0
6880,476,561,337,340,Romance,27277055.0
6881,867,798,1297,1541,Horror,26876529.0
6882,867,798,1297,1541,Mystery,26876529.0
6883,785,30,1298,513,Crime,53146000.0
6884,785,30,1298,513,Drama,53146000.0
6885,785,30,1298,513,Thriller,53146000.0
6886,140,34,1299,883,Crime,30028592.0
6887,140,34,1299,883,Drama,30028592.0
6888,140,34,1299,883,Romance,30028592.0
6889,140,34,1299,883,Thriller,30028592.0
6890,146,135,470,12,Drama,34126138.0
6891,146,135,470,12,Fantasy,34126138.0
6892,146,135,470,12,Romance,34126138.0
6893,146,135,470,12,Sci-Fi,34126138.0
6894,432,149,1300,1542,Comedy,25677801.0
6895,432,149,1300,1542,Family,25677801.0
6896,432,149,1300,1542,Romance,25677801.0
6897,49,61,73,1543,Action,26415649.0
6898,49,61,73,1543,Crime,26415649.0
6899,49,61,73,1543,Drama,26415649.0
6900,49,61,73,1543,Thriller,26415649.0
6901,220,295,1301,1544,Action,26003149.0
6902,220,295,1301,1544,Comedy,26003149.0
6903,220,295,1301,1544,Sci-Fi,26003149.0
6904,868,799,891,670,Comedy,25584685.0
6905,868,799,891,670,Crime,25584685.0
6906,868,799,891,670,Family,25584685.0
6907,868,799,891,670,Mystery,25584685.0
6908,868,799,891,670,Romance,25584685.0
6909,868,799,891,670,Thriller,25584685.0
6910,869,800,1302,1545,Action,29975979.0
6911,869,800,1302,1545,Horror,29975979.0
6912,869,800,1302,1545,Sci-Fi,29975979.0
6913,869,800,1302,1545,Thriller,29975979.0
6914,870,692,560,1546,Comedy,31584722.0
6915,870,692,560,1546,Romance,31584722.0
6916,871,801,1303,1547,Adventure,23179303.0
6917,871,801,1303,1547,Comedy,23179303.0
6918,871,801,1303,1547,Family,23179303.0
6919,871,801,1303,1547,Romance,23179303.0
6920,872,229,1018,1548,Horror,23078294.0
6921,872,229,1018,1548,Thriller,23078294.0
6922,497,8,1304,139,Action,21413105.0
6923,497,8,1304,139,Adventure,21413105.0
6924,497,8,1304,139,Drama,21413105.0
6925,497,8,1304,139,Romance,21413105.0
6926,497,8,1304,139,Western,21413105.0
6927,873,802,1035,1542,Adventure,25077977.0
6928,873,802,1035,1542,Animation,25077977.0
6929,873,802,1035,1542,Comedy,25077977.0
6930,873,802,1035,1542,Family,25077977.0
6931,873,802,1035,1542,Romance,25077977.0
6932,193,718,981,1549,Action,23292105.0
6933,193,718,981,1549,Fantasy,23292105.0
6934,193,718,981,1549,Horror,23292105.0
6935,193,718,981,1549,Thriller,23292105.0
6936,874,29,1305,1550,Comedy,26870825.0
6937,874,29,1305,1550,Drama,26870825.0
6938,874,29,1305,1550,Sport,26870825.0
6939,410,54,1306,1551,Comedy,20916309.0
6940,410,54,1306,1551,Family,20916309.0
6941,410,54,1306,1551,Fantasy,20916309.0
6942,507,803,147,676,Comedy,21200000.0
6943,507,803,147,676,Crime,21200000.0
6944,507,803,147,676,Drama,21200000.0
6945,875,804,1307,1552,Adventure,28876924.0
6946,875,804,1307,1552,Crime,28876924.0
6947,875,804,1307,1552,Mystery,28876924.0
6948,875,804,1307,1552,Sci-Fi,28876924.0
6949,875,804,1307,1552,Thriller,28876924.0
6950,876,389,1308,1553,Crime,20207003.0
6951,876,389,1308,1553,Drama,20207003.0
6952,876,389,1308,1553,Western,20207003.0
6953,456,805,72,1554,Action,20241395.0
6954,456,805,72,1554,Horror,20241395.0
6955,456,805,72,1554,Thriller,20241395.0
6956,877,806,1309,1555,Horror,32000000.0
6957,877,806,1309,1555,Mystery,32000000.0
6958,877,806,1309,1555,Thriller,32000000.0
6959,443,497,1310,1556,Comedy,19151864.0
6960,443,497,1310,1556,Romance,19151864.0
6961,878,388,41,1557,Drama,23393765.0
6962,878,388,41,1557,Romance,23393765.0
6963,282,364,1311,1532,Comedy,18882880.0
6964,282,364,1311,1532,Drama,18882880.0
6965,879,807,1312,1558,Comedy,8500000.0
6966,131,47,1313,586,Comedy,18252684.0
6967,131,47,1313,586,Drama,18252684.0
6968,131,47,1313,586,Family,18252684.0
6969,880,188,348,1559,Drama,19661987.0
6970,495,213,19,1156,Adventure,18352454.0
6971,495,213,19,1156,Biography,18352454.0
6972,495,213,19,1156,Drama,18352454.0
6973,225,346,77,595,Comedy,17803796.0
6974,881,391,628,626,Adventure,17529157.0
6975,881,391,628,626,Drama,17529157.0
6976,881,391,628,626,Horror,17529157.0
6977,881,391,628,626,Mystery,17529157.0
6978,881,391,628,626,Thriller,17529157.0
6979,410,373,61,1246,Crime,25753840.0
6980,410,373,61,1246,Fantasy,25753840.0
6981,410,373,61,1246,Horror,25753840.0
6982,882,785,1094,251,Animation,18081626.0
6983,882,785,1094,251,Family,18081626.0
6984,882,785,1094,251,Fantasy,18081626.0
6985,882,785,1094,251,Mystery,18081626.0
6986,739,20,751,1560,Comedy,17518220.0
6987,739,20,751,1560,Drama,17518220.0
6988,739,20,751,1560,Romance,17518220.0
6989,883,808,1314,1561,Action,17104669.0
6990,883,808,1314,1561,Comedy,17104669.0
6991,883,808,1314,1561,Crime,17104669.0
6992,883,808,1314,1561,Fantasy,17104669.0
6993,884,189,1257,157,Comedy,16988996.0
6994,884,189,1257,157,Family,16988996.0
6995,884,189,1257,157,Music,16988996.0
6996,884,189,1257,157,Musical,16988996.0
6997,11,809,1315,1562,Drama,15797907.0
6998,110,18,164,1563,Drama,16248701.0
6999,885,810,1316,1564,Action,15712072.0
7000,885,810,1316,1564,Crime,15712072.0
7001,885,810,1316,1564,Drama,15712072.0
7002,885,810,1316,1564,Thriller,15712072.0
7003,516,213,614,514,Drama,191449475.0
7004,516,213,614,514,Fantasy,191449475.0
7005,516,213,614,514,Romance,191449475.0
7006,886,811,1317,1565,Comedy,15408822.0
7007,886,811,1317,1565,Romance,15408822.0
7008,887,812,1318,1566,Comedy,15464026.0
7009,887,812,1318,1566,Romance,15464026.0
7010,888,813,481,1567,Crime,14359793.0
7011,888,813,481,1567,Documentary,14359793.0
7012,888,813,481,1567,News,14359793.0
7013,889,252,1319,860,Biography,8000000.0
7014,889,252,1319,860,Drama,8000000.0
7015,889,252,1319,860,History,8000000.0
7016,674,622,620,67,Comedy,14174654.0
7017,535,814,1015,1568,Action,15988876.0
7018,535,814,1015,1568,Crime,15988876.0
7019,535,814,1015,1568,Thriller,15988876.0
7020,221,184,604,1569,Action,13801755.0
7021,221,184,604,1569,Comedy,13801755.0
7022,221,184,604,1569,Crime,13801755.0
7023,221,184,604,1569,Thriller,13801755.0
7024,890,101,1320,1570,Comedy,13987482.0
7025,890,101,1320,1570,Romance,13987482.0
