,director_name,actor_1_name,actor_2_name,actor_3_name,plot_keywords,gross
14210,Jeff Tremaine,Bam Margera,Steve-O,Chris Pontius,jock,117224271.0
14211,Jeff Tremaine,Bam Margera,Steve-O,Chris Pontius,strap,117224271.0
14212,Jeff Tremaine,Bam Margera,Steve-O,Chris Pontius,thong,117224271.0
14213,Jeff Tremaine,Bam Margera,Steve-O,Chris Pontius,rear,117224271.0
14214,Jeff Tremaine,Bam Margera,Steve-O,Chris Pontius,stripped,117224271.0
14215,Jeff Tremaine,Bam Margera,Steve-O,Chris Pontius,prison,117224271.0
14216,Jeff Tremaine,Bam Margera,Steve-O,Chris Pontius,uniform,117224271.0
14217,Jeannot Szwarc,Roy Scheider,Murray Hamilton,Joseph Mascolo,great,102922376.0
14218,Jeannot Szwarc,Roy Scheider,Murray Hamilton,Joseph Mascolo,white,102922376.0
14219,Jeannot Szwarc,Roy Scheider,Murray Hamilton,Joseph Mascolo,shark,102922376.0
14220,Jeannot Szwarc,Roy Scheider,Murray Hamilton,Joseph Mascolo,island,102922376.0
14221,Jeannot Szwarc,Roy Scheider,Murray Hamilton,Joseph Mascolo,mayor,102922376.0
14222,Jeannot Szwarc,Roy Scheider,Murray Hamilton,Joseph Mascolo,police,102922376.0
14223,Jeannot Szwarc,Roy Scheider,Murray Hamilton,Joseph Mascolo,chief,102922376.0
14224,Jeannot Szwarc,Roy Scheider,Murray Hamilton,Joseph Mascolo,shark,102922376.0
14225,Raja Gosnell,Jamie Lee Curtis,Nick Zano,Ali Hillis,chihuahua,94497271.0
14226,Raja Gosnell,Jamie Lee Curtis,Nick Zano,Ali Hillis,german,94497271.0
14227,Raja Gosnell,Jamie Lee Curtis,Nick Zano,Ali Hillis,shepherd,94497271.0
14228,Raja Gosnell,Jamie Lee Curtis,Nick Zano,Ali Hillis,mexico,94497271.0
14229,Raja Gosnell,Jamie Lee Curtis,Nick Zano,Ali Hillis,potted,94497271.0
14230,Raja Gosnell,Jamie Lee Curtis,Nick Zano,Ali Hillis,plant,94497271.0
14231,Raja Gosnell,Jamie Lee Curtis,Nick Zano,Ali Hillis,tijuana,94497271.0
14232,James Wan,Mackenzie Foy,Lili Taylor,Hayley McFarland,based,137387272.0
14233,James Wan,Mackenzie Foy,Lili Taylor,Hayley McFarland,true,137387272.0
14234,James Wan,Mackenzie Foy,Lili Taylor,Hayley McFarland,story,137387272.0
14235,James Wan,Mackenzie Foy,Lili Taylor,Hayley McFarland,farmhouse,137387272.0
14236,James Wan,Mackenzie Foy,Lili Taylor,Hayley McFarland,paranormal,137387272.0
14237,James Wan,Mackenzie Foy,Lili Taylor,Hayley McFarland,investigator,137387272.0
14238,James Wan,Mackenzie Foy,Lili Taylor,Hayley McFarland,rhode,137387272.0
14239,James Wan,Mackenzie Foy,Lili Taylor,Hayley McFarland,island,137387272.0
14240,James Wan,Mackenzie Foy,Lili Taylor,Hayley McFarland,supernatural,137387272.0
14241,James Wan,Mackenzie Foy,Lili Taylor,Hayley McFarland,power,137387272.0
14242,Brian Levant,Nia Long,Tracy Morgan,Jay Mohr,car,82301521.0
14243,Brian Levant,Nia Long,Tracy Morgan,Jay Mohr,fire,82301521.0
14244,Brian Levant,Nia Long,Tracy Morgan,Jay Mohr,children,82301521.0
14245,Brian Levant,Nia Long,Tracy Morgan,Jay Mohr,cockroach,82301521.0
14246,Brian Levant,Nia Long,Tracy Morgan,Jay Mohr,independent,82301521.0
14247,Brian Levant,Nia Long,Tracy Morgan,Jay Mohr,film,82301521.0
14248,Brian Levant,Nia Long,Tracy Morgan,Jay Mohr,new,82301521.0
14249,Brian Levant,Nia Long,Tracy Morgan,Jay Mohr,year,82301521.0
14250,Ben Falcone,Gary Cole,Mark Duplass,Ben Falcone,alcoholic,84518155.0
14251,Ben Falcone,Gary Cole,Mark Duplass,Ben Falcone,grandmother,84518155.0
14252,Ben Falcone,Gary Cole,Mark Duplass,Ben Falcone,highway,84518155.0
14253,Ben Falcone,Gary Cole,Mark Duplass,Ben Falcone,travel,84518155.0
14254,Ben Falcone,Gary Cole,Mark Duplass,Ben Falcone,niagara,84518155.0
14255,Ben Falcone,Gary Cole,Mark Duplass,Ben Falcone,falls,84518155.0
14256,Ben Falcone,Gary Cole,Mark Duplass,Ben Falcone,the,84518155.0
14257,Ben Falcone,Gary Cole,Mark Duplass,Ben Falcone,road,84518155.0
14258,D.J. Caruso,Sarah Roemer,Aaron Yoo,Jose Pablo Cantillo,binoculars,80050171.0
14259,D.J. Caruso,Sarah Roemer,Aaron Yoo,Jose Pablo Cantillo,electronic,80050171.0
14260,D.J. Caruso,Sarah Roemer,Aaron Yoo,Jose Pablo Cantillo,tag,80050171.0
14261,D.J. Caruso,Sarah Roemer,Aaron Yoo,Jose Pablo Cantillo,house,80050171.0
14262,D.J. Caruso,Sarah Roemer,Aaron Yoo,Jose Pablo Cantillo,arrest,80050171.0
14263,D.J. Caruso,Sarah Roemer,Aaron Yoo,Jose Pablo Cantillo,neighbor,80050171.0
14264,D.J. Caruso,Sarah Roemer,Aaron Yoo,Jose Pablo Cantillo,watching,80050171.0
14265,D.J. Caruso,Sarah Roemer,Aaron Yoo,Jose Pablo Cantillo,someone,80050171.0
14266,Richard Linklater,Miranda Cosgrove,Sarah Silverman,Mike White,battle,81257845.0
14267,Richard Linklater,Miranda Cosgrove,Sarah Silverman,Mike White,the,81257845.0
14268,Richard Linklater,Miranda Cosgrove,Sarah Silverman,Mike White,bands,81257845.0
14269,Richard Linklater,Miranda Cosgrove,Sarah Silverman,Mike White,rock,81257845.0
14270,Richard Linklater,Miranda Cosgrove,Sarah Silverman,Mike White,band,81257845.0
14271,Richard Linklater,Miranda Cosgrove,Sarah Silverman,Mike White,school,81257845.0
14272,Richard Linklater,Miranda Cosgrove,Sarah Silverman,Mike White,teacher,81257845.0
14273,Richard Linklater,Miranda Cosgrove,Sarah Silverman,Mike White,substitute,81257845.0
14274,Richard Linklater,Miranda Cosgrove,Sarah Silverman,Mike White,teacher,81257845.0
14275,Paul W.S. Anderson,Christopher Lambert,Cary-Hiroyuki Tagawa,Bridgette Wilson-Sampras,based,70360285.0
14276,Paul W.S. Anderson,Christopher Lambert,Cary-Hiroyuki Tagawa,Bridgette Wilson-Sampras,video,70360285.0
14277,Paul W.S. Anderson,Christopher Lambert,Cary-Hiroyuki Tagawa,Bridgette Wilson-Sampras,game,70360285.0
14278,Paul W.S. Anderson,Christopher Lambert,Cary-Hiroyuki Tagawa,Bridgette Wilson-Sampras,island,70360285.0
14279,Paul W.S. Anderson,Christopher Lambert,Cary-Hiroyuki Tagawa,Bridgette Wilson-Sampras,mortal,70360285.0
14280,Paul W.S. Anderson,Christopher Lambert,Cary-Hiroyuki Tagawa,Bridgette Wilson-Sampras,kombat,70360285.0
14281,Paul W.S. Anderson,Christopher Lambert,Cary-Hiroyuki Tagawa,Bridgette Wilson-Sampras,tournament,70360285.0
14282,Paul W.S. Anderson,Christopher Lambert,Cary-Hiroyuki Tagawa,Bridgette Wilson-Sampras,warrior,70360285.0
14283,Paul McGuigan,Jessica Paré,Christopher Cousins,Mark Camacho,flashback,12831121.0
14284,Paul McGuigan,Jessica Paré,Christopher Cousins,Mark Camacho,a,12831121.0
14285,Paul McGuigan,Jessica Paré,Christopher Cousins,Mark Camacho,multiple,12831121.0
14286,Paul McGuigan,Jessica Paré,Christopher Cousins,Mark Camacho,perspectives,12831121.0
14287,Paul McGuigan,Jessica Paré,Christopher Cousins,Mark Camacho,obsession,12831121.0
14288,Paul McGuigan,Jessica Paré,Christopher Cousins,Mark Camacho,split,12831121.0
14289,Paul McGuigan,Jessica Paré,Christopher Cousins,Mark Camacho,screen,12831121.0
14290,Keenen Ivory Wayans,Busy Philipps,Jaime King,Brittany Daniel,african,69148997.0
14291,Keenen Ivory Wayans,Busy Philipps,Jaime King,Brittany Daniel,american,69148997.0
14292,Keenen Ivory Wayans,Busy Philipps,Jaime King,Brittany Daniel,crossdresser,69148997.0
14293,Keenen Ivory Wayans,Busy Philipps,Jaime King,Brittany Daniel,fbi,69148997.0
14294,Keenen Ivory Wayans,Busy Philipps,Jaime King,Brittany Daniel,undercover,69148997.0
14295,Keenen Ivory Wayans,Busy Philipps,Jaime King,Brittany Daniel,vomiting,69148997.0
14296,Alexander Payne,Shailene Woodley,Nick Krause,Beau Bridges,boating,82624961.0
14297,Alexander Payne,Shailene Woodley,Nick Krause,Beau Bridges,accident,82624961.0
14298,Alexander Payne,Shailene Woodley,Nick Krause,Beau Bridges,daughters,82624961.0
14299,Alexander Payne,Shailene Woodley,Nick Krause,Beau Bridges,father,82624961.0
14300,Alexander Payne,Shailene Woodley,Nick Krause,Beau Bridges,daughter,82624961.0
14301,Alexander Payne,Shailene Woodley,Nick Krause,Beau Bridges,relationship,82624961.0
14302,Alexander Payne,Shailene Woodley,Nick Krause,Beau Bridges,hospital,82624961.0
14303,Alexander Payne,Shailene Woodley,Nick Krause,Beau Bridges,marriage,82624961.0
14304,Andrew Davis,Tim Blake Nelson,Zane Holtz,Ski Carr,bad,67325559.0
14305,Andrew Davis,Tim Blake Nelson,Zane Holtz,Ski Carr,luck,67325559.0
14306,Andrew Davis,Tim Blake Nelson,Zane Holtz,Ski Carr,camp,67325559.0
14307,Andrew Davis,Tim Blake Nelson,Zane Holtz,Ski Carr,curse,67325559.0
14308,Andrew Davis,Tim Blake Nelson,Zane Holtz,Ski Carr,digging,67325559.0
14309,Andrew Davis,Tim Blake Nelson,Zane Holtz,Ski Carr,hole,67325559.0
14310,Julie Anne Robinson,Kelly Preston,Bobby Coleman,Melissa Ordway,beach,62933793.0
14311,Julie Anne Robinson,Kelly Preston,Bobby Coleman,Melissa Ordway,fire,62933793.0
14312,Julie Anne Robinson,Kelly Preston,Bobby Coleman,Melissa Ordway,love,62933793.0
14313,Julie Anne Robinson,Kelly Preston,Bobby Coleman,Melissa Ordway,pianist,62933793.0
14314,Julie Anne Robinson,Kelly Preston,Bobby Coleman,Melissa Ordway,summer,62933793.0
14315,Steve McQueen,Quvenzhané Wallis,Scoot McNairy,Taran Killam,racism,56667870.0
14316,Steve McQueen,Quvenzhané Wallis,Scoot McNairy,Taran Killam,separation,56667870.0
14317,Steve McQueen,Quvenzhané Wallis,Scoot McNairy,Taran Killam,family,56667870.0
14318,Steve McQueen,Quvenzhané Wallis,Scoot McNairy,Taran Killam,social,56667870.0
14319,Steve McQueen,Quvenzhané Wallis,Scoot McNairy,Taran Killam,injustice,56667870.0
14320,Steve McQueen,Quvenzhané Wallis,Scoot McNairy,Taran Killam,torture,56667870.0
14321,Steve McQueen,Quvenzhané Wallis,Scoot McNairy,Taran Killam,whipping,56667870.0
14322,Charles Stone III,Leonard Roberts,Nick Cannon,Jason Weaver,drumline,56398162.0
14323,Charles Stone III,Leonard Roberts,Nick Cannon,Jason Weaver,drummer,56398162.0
14324,Charles Stone III,Leonard Roberts,Nick Cannon,Jason Weaver,fish,56398162.0
14325,Charles Stone III,Leonard Roberts,Nick Cannon,Jason Weaver,water,56398162.0
14326,Charles Stone III,Leonard Roberts,Nick Cannon,Jason Weaver,marching,56398162.0
14327,Charles Stone III,Leonard Roberts,Nick Cannon,Jason Weaver,band,56398162.0
14328,Charles Stone III,Leonard Roberts,Nick Cannon,Jason Weaver,university,56398162.0
14329,Tyler Perry,Michael Jai White,Cicely Tyson,Tasha Smith,question,60072596.0
14330,Tyler Perry,Michael Jai White,Cicely Tyson,Tasha Smith,mark,60072596.0
14331,Tyler Perry,Michael Jai White,Cicely Tyson,Tasha Smith,title,60072596.0
14332,Tyler Perry,Michael Jai White,Cicely Tyson,Tasha Smith,returning,60072596.0
14333,Tyler Perry,Michael Jai White,Cicely Tyson,Tasha Smith,character,60072596.0
14334,Tyler Perry,Michael Jai White,Cicely Tyson,Tasha Smith,killed,60072596.0
14335,Tyler Perry,Michael Jai White,Cicely Tyson,Tasha Smith,sequel,60072596.0
14336,Tyler Perry,Michael Jai White,Cicely Tyson,Tasha Smith,six,60072596.0
14337,Tyler Perry,Michael Jai White,Cicely Tyson,Tasha Smith,word,60072596.0
14338,Tyler Perry,Michael Jai White,Cicely Tyson,Tasha Smith,writer,60072596.0
14339,Tyler Perry,Michael Jai White,Cicely Tyson,Tasha Smith,director,60072596.0
14340,Tim Burton,Johnny Depp,Dianne Wiest,Conchata Ferrell,creation,56362352.0
14341,Tim Burton,Johnny Depp,Dianne Wiest,Conchata Ferrell,inventor,56362352.0
14342,Tim Burton,Johnny Depp,Dianne Wiest,Conchata Ferrell,magical,56362352.0
14343,Tim Burton,Johnny Depp,Dianne Wiest,Conchata Ferrell,realism,56362352.0
14344,Tim Burton,Johnny Depp,Dianne Wiest,Conchata Ferrell,scissors,56362352.0
14345,Tim Burton,Johnny Depp,Dianne Wiest,Conchata Ferrell,suburb,56362352.0
14346,Thea Sharrock,Sam Claflin,Emilia Clarke,Brendan Coyle,accident,56154094.0
14347,Thea Sharrock,Sam Claflin,Emilia Clarke,Brendan Coyle,caretaker,56154094.0
14348,Thea Sharrock,Sam Claflin,Emilia Clarke,Brendan Coyle,economic,56154094.0
14349,Thea Sharrock,Sam Claflin,Emilia Clarke,Brendan Coyle,hardship,56154094.0
14350,Thea Sharrock,Sam Claflin,Emilia Clarke,Brendan Coyle,quadriplegic,56154094.0
14351,Thea Sharrock,Sam Claflin,Emilia Clarke,Brendan Coyle,wheelchair,56154094.0
14352,Tyler Perry,John Amos,Tom Arnold,Romeo Miller,critically,65623128.0
14353,Tyler Perry,John Amos,Tom Arnold,Romeo Miller,bashed,65623128.0
14354,Tyler Perry,John Amos,Tom Arnold,Romeo Miller,culture,65623128.0
14355,Tyler Perry,John Amos,Tom Arnold,Romeo Miller,shock,65623128.0
14356,Tyler Perry,John Amos,Tom Arnold,Romeo Miller,interracial,65623128.0
14357,Tyler Perry,John Amos,Tom Arnold,Romeo Miller,relationship,65623128.0
14358,Tyler Perry,John Amos,Tom Arnold,Romeo Miller,madea,65623128.0
14359,Tyler Perry,John Amos,Tom Arnold,Romeo Miller,series,65623128.0
14360,Tyler Perry,John Amos,Tom Arnold,Romeo Miller,ponzi,65623128.0
14361,Tyler Perry,John Amos,Tom Arnold,Romeo Miller,scheme,65623128.0
14362,Jon Lucas,Mila Kunis,Jay Hernandez,Jada Pinkett Smith,lesbian,55461307.0
14363,Jon Lucas,Mila Kunis,Jay Hernandez,Jada Pinkett Smith,kiss,55461307.0
14364,Jon Lucas,Mila Kunis,Jay Hernandez,Jada Pinkett Smith,mom,55461307.0
14365,Jon Lucas,Mila Kunis,Jay Hernandez,Jada Pinkett Smith,pta,55461307.0
14366,Jon Lucas,Mila Kunis,Jay Hernandez,Jada Pinkett Smith,reference,55461307.0
14367,Jon Lucas,Mila Kunis,Jay Hernandez,Jada Pinkett Smith,mad,55461307.0
14368,Jon Lucas,Mila Kunis,Jay Hernandez,Jada Pinkett Smith,max,55461307.0
14369,Jon Lucas,Mila Kunis,Jay Hernandez,Jada Pinkett Smith,scene,55461307.0
14370,Jon Lucas,Mila Kunis,Jay Hernandez,Jada Pinkett Smith,end,55461307.0
14371,Jon Lucas,Mila Kunis,Jay Hernandez,Jada Pinkett Smith,credits,55461307.0
14372,Aaron Seltzer,Alyson Hannigan,Carmen Electra,Fred Willard,female,48546578.0
14373,Aaron Seltzer,Alyson Hannigan,Carmen Electra,Fred Willard,protagonist,48546578.0
14374,Aaron Seltzer,Alyson Hannigan,Carmen Electra,Fred Willard,greek,48546578.0
14375,Aaron Seltzer,Alyson Hannigan,Carmen Electra,Fred Willard,overweight,48546578.0
14376,Aaron Seltzer,Alyson Hannigan,Carmen Electra,Fred Willard,spoof,48546578.0
14377,Aaron Seltzer,Alyson Hannigan,Carmen Electra,Fred Willard,wedding,48546578.0
14378,Aaron Seltzer,Alyson Hannigan,Carmen Electra,Fred Willard,planner,48546578.0
14379,Robin Budd,Roger Rees,Rob Paulsen,Spencer Breslin,1940s,48423368.0
14380,Robin Budd,Roger Rees,Rob Paulsen,Spencer Breslin,gang,48423368.0
14381,Robin Budd,Roger Rees,Rob Paulsen,Spencer Breslin,that,48423368.0
14382,Robin Budd,Roger Rees,Rob Paulsen,Spencer Breslin,lives,48423368.0
14383,Robin Budd,Roger Rees,Rob Paulsen,Spencer Breslin,together,48423368.0
14384,Robin Budd,Roger Rees,Rob Paulsen,Spencer Breslin,outlaw,48423368.0
14385,Robin Budd,Roger Rees,Rob Paulsen,Spencer Breslin,rescue,48423368.0
14386,Robin Budd,Roger Rees,Rob Paulsen,Spencer Breslin,sequel,48423368.0
14387,Ava DuVernay,David Oyelowo,Tom Wilkinson,Oprah Winfrey,civil,52066000.0
14388,Ava DuVernay,David Oyelowo,Tom Wilkinson,Oprah Winfrey,rights,52066000.0
14389,Ava DuVernay,David Oyelowo,Tom Wilkinson,Oprah Winfrey,courage,52066000.0
14390,Ava DuVernay,David Oyelowo,Tom Wilkinson,Oprah Winfrey,protest,52066000.0
14391,Ava DuVernay,David Oyelowo,Tom Wilkinson,Oprah Winfrey,selma,52066000.0
14392,Ava DuVernay,David Oyelowo,Tom Wilkinson,Oprah Winfrey,alabama,52066000.0
14393,Ava DuVernay,David Oyelowo,Tom Wilkinson,Oprah Winfrey,u.s.,52066000.0
14394,Ava DuVernay,David Oyelowo,Tom Wilkinson,Oprah Winfrey,politics,52066000.0
14395,Steve Trenbirth,Haley Joel Osment,Phil Collins,Tony Jay,dog,47887943.0
14396,Steve Trenbirth,Haley Joel Osment,Phil Collins,Tony Jay,jungle,47887943.0
14397,Steve Trenbirth,Haley Joel Osment,Phil Collins,Tony Jay,shot,47887943.0
14398,Steve Trenbirth,Haley Joel Osment,Phil Collins,Tony Jay,gun,47887943.0
14399,Steve Trenbirth,Haley Joel Osment,Phil Collins,Tony Jay,tiger,47887943.0
14400,Steve Trenbirth,Haley Joel Osment,Phil Collins,Tony Jay,village,47887943.0
14401,Stephen Kay,Barry Watson,Skye McCole Bartusiak,Charles Mesure,boogeyman,46363118.0
14402,Stephen Kay,Barry Watson,Skye McCole Bartusiak,Charles Mesure,childhood,46363118.0
14403,Stephen Kay,Barry Watson,Skye McCole Bartusiak,Charles Mesure,fear,46363118.0
14404,Stephen Kay,Barry Watson,Skye McCole Bartusiak,Charles Mesure,hometown,46363118.0
14405,Stephen Kay,Barry Watson,Skye McCole Bartusiak,Charles Mesure,uncle,46363118.0
14406,Mennan Yapo,Nia Long,Amber Valletta,Marc Macaulay,car,47852604.0
14407,Mennan Yapo,Nia Long,Amber Valletta,Marc Macaulay,accident,47852604.0
14408,Mennan Yapo,Nia Long,Amber Valletta,Marc Macaulay,housewife,47852604.0
14409,Mennan Yapo,Nia Long,Amber Valletta,Marc Macaulay,sheriff,47852604.0
14410,Mennan Yapo,Nia Long,Amber Valletta,Marc Macaulay,suburb,47852604.0
14411,Jun Falkenstein,Kath Soucie,John Fiedler,Ken Sansom,cartoon,45542421.0
14412,Jun Falkenstein,Kath Soucie,John Fiedler,Ken Sansom,tiger,45542421.0
14413,Jun Falkenstein,Kath Soucie,John Fiedler,Ken Sansom,coming,45542421.0
14414,Jun Falkenstein,Kath Soucie,John Fiedler,Ken Sansom,age,45542421.0
14415,Jun Falkenstein,Kath Soucie,John Fiedler,Ken Sansom,tiger,45542421.0
14416,Jun Falkenstein,Kath Soucie,John Fiedler,Ken Sansom,tigger,45542421.0
14417,Jun Falkenstein,Kath Soucie,John Fiedler,Ken Sansom,title,45542421.0
14418,Jun Falkenstein,Kath Soucie,John Fiedler,Ken Sansom,directed,45542421.0
14419,Jun Falkenstein,Kath Soucie,John Fiedler,Ken Sansom,female,45542421.0
14420,Jaume Collet-Serra,Jimmy Bennett,CCH Pounder,Aryana Engineer,alcoholism,41573740.0
14421,Jaume Collet-Serra,Jimmy Bennett,CCH Pounder,Aryana Engineer,girl,41573740.0
14422,Jaume Collet-Serra,Jimmy Bennett,CCH Pounder,Aryana Engineer,little,41573740.0
14423,Jaume Collet-Serra,Jimmy Bennett,CCH Pounder,Aryana Engineer,orphan,41573740.0
14424,Jaume Collet-Serra,Jimmy Bennett,CCH Pounder,Aryana Engineer,troubled,41573740.0
14425,Jaume Collet-Serra,Jimmy Bennett,CCH Pounder,Aryana Engineer,marriage,41573740.0
14426,Boaz Yakin,Jay Hernandez,Joseph Julian Soria,Edgar Arreola,afghanistan,42652003.0
14427,Boaz Yakin,Jay Hernandez,Joseph Julian Soria,Edgar Arreola,death,42652003.0
14428,Boaz Yakin,Jay Hernandez,Joseph Julian Soria,Edgar Arreola,marine,42652003.0
14429,Boaz Yakin,Jay Hernandez,Joseph Julian Soria,Edgar Arreola,dog,42652003.0
14430,Boaz Yakin,Jay Hernandez,Joseph Julian Soria,Edgar Arreola,adoption,42652003.0
14431,Boaz Yakin,Jay Hernandez,Joseph Julian Soria,Edgar Arreola,man,42652003.0
14432,Boaz Yakin,Jay Hernandez,Joseph Julian Soria,Edgar Arreola,relationship,42652003.0
14433,Jason Friedberg,David Carradine,Carmen Electra,Fred Willard,chocolate,39737645.0
14434,Jason Friedberg,David Carradine,Carmen Electra,Fred Willard,factory,39737645.0
14435,Jason Friedberg,David Carradine,Carmen Electra,Fred Willard,factory,39737645.0
14436,Jason Friedberg,David Carradine,Carmen Electra,Fred Willard,orphan,39737645.0
14437,Jason Friedberg,David Carradine,Carmen Electra,Fred Willard,student,39737645.0
14438,John Milius,William Smith,Mako,Sandahl Bergman,actual,37567440.0
14439,John Milius,William Smith,Mako,Sandahl Bergman,animal,37567440.0
14440,John Milius,William Smith,Mako,Sandahl Bergman,killed,37567440.0
14441,John Milius,William Smith,Mako,Sandahl Bergman,cult,37567440.0
14442,John Milius,William Smith,Mako,Sandahl Bergman,evil,37567440.0
14443,John Milius,William Smith,Mako,Sandahl Bergman,sorcerer,37567440.0
14444,John Milius,William Smith,Mako,Sandahl Bergman,gladiator,37567440.0
14445,John Milius,William Smith,Mako,Sandahl Bergman,warlord,37567440.0
14446,Tom McCarthy,Billy Crudup,Jamey Sheridan,Brian d'Arcy James,cover,44988180.0
14447,Tom McCarthy,Billy Crudup,Jamey Sheridan,Brian d'Arcy James,investigation,44988180.0
14448,Tom McCarthy,Billy Crudup,Jamey Sheridan,Brian d'Arcy James,journalist,44988180.0
14449,Tom McCarthy,Billy Crudup,Jamey Sheridan,Brian d'Arcy James,newspaper,44988180.0
14450,Tom McCarthy,Billy Crudup,Jamey Sheridan,Brian d'Arcy James,sexual,44988180.0
14451,Tom McCarthy,Billy Crudup,Jamey Sheridan,Brian d'Arcy James,abuse,44988180.0
14452,Neil LaBute,Jay Hernandez,Justin Chambers,Robert Pine,interracial,39263506.0
14453,Neil LaBute,Jay Hernandez,Justin Chambers,Robert Pine,couple,39263506.0
14454,Neil LaBute,Jay Hernandez,Justin Chambers,Robert Pine,lapd,39263506.0
14455,Neil LaBute,Jay Hernandez,Justin Chambers,Robert Pine,male,39263506.0
14456,Neil LaBute,Jay Hernandez,Justin Chambers,Robert Pine,nudity,39263506.0
14457,Neil LaBute,Jay Hernandez,Justin Chambers,Robert Pine,neighbor,39263506.0
14458,Neil LaBute,Jay Hernandez,Justin Chambers,Robert Pine,nudity,39263506.0
14459,Takashi Shimizu,Sarah Michelle Gellar,Sarah Roemer,Matthew Knight,curse,39143839.0
14460,Takashi Shimizu,Sarah Michelle Gellar,Sarah Roemer,Matthew Knight,ghost,39143839.0
14461,Takashi Shimizu,Sarah Michelle Gellar,Sarah Roemer,Matthew Knight,haunted,39143839.0
14462,Takashi Shimizu,Sarah Michelle Gellar,Sarah Roemer,Matthew Knight,house,39143839.0
14463,Takashi Shimizu,Sarah Michelle Gellar,Sarah Roemer,Matthew Knight,high,39143839.0
14464,Takashi Shimizu,Sarah Michelle Gellar,Sarah Roemer,Matthew Knight,school,39143839.0
14465,Takashi Shimizu,Sarah Michelle Gellar,Sarah Roemer,Matthew Knight,schoolgirl,39143839.0
14466,Kevin Rodney Sullivan,Richard Lawson,James Pickens Jr.,Barry Shabaka Henley,female,37672350.0
14467,Kevin Rodney Sullivan,Richard Lawson,James Pickens Jr.,Barry Shabaka Henley,protagonist,37672350.0
