,director_name,actor_1_name,actor_2_name,actor_3_name,genres,gross
4908,Taylor Hackford,Delroy Lindo,Jesse Borrego,Raymond Cruz,Crime,4496583.0
4909,Taylor Hackford,Delroy Lindo,Jesse Borrego,Raymond Cruz,Drama,4496583.0
4910,Bille August,Jim Broadbent,Tom Wilkinson,Julia Ormond,Action,2221994.0
4911,Bille August,Jim Broadbent,Tom Wilkinson,Julia Ormond,Drama,2221994.0
4912,Bille August,Jim Broadbent,Tom Wilkinson,Julia Ormond,Sci-Fi,2221994.0
4913,Bille August,Jim Broadbent,Tom Wilkinson,Julia Ormond,Thriller,2221994.0
4914,Brian De Palma,Peter Coyote,Gregg Henry,Rie Rasmussen,Crime,6592103.0
4915,Brian De Palma,Peter Coyote,Gregg Henry,Rie Rasmussen,Drama,6592103.0
4916,Brian De Palma,Peter Coyote,Gregg Henry,Rie Rasmussen,Mystery,6592103.0
4917,Brian De Palma,Peter Coyote,Gregg Henry,Rie Rasmussen,Thriller,6592103.0
4918,Jean-Paul Rappeneau,Olivier Martinez,François Cluzet,Isabelle Carré,Adventure,1877179.0
4919,Jean-Paul Rappeneau,Olivier Martinez,François Cluzet,Isabelle Carré,Drama,1877179.0
4920,Jean-Paul Rappeneau,Olivier Martinez,François Cluzet,Isabelle Carré,Romance,1877179.0
4921,Jean-Paul Rappeneau,Olivier Martinez,François Cluzet,Isabelle Carré,War,1877179.0
4922,Ang Lee,Jeremy W. Auman,Jeffrey Dover,Tobey Maguire,Drama,630779.0
4923,Ang Lee,Jeremy W. Auman,Jeffrey Dover,Tobey Maguire,Romance,630779.0
4924,Ang Lee,Jeremy W. Auman,Jeffrey Dover,Tobey Maguire,War,630779.0
4925,Ang Lee,Jeremy W. Auman,Jeffrey Dover,Tobey Maguire,Western,630779.0
4926,Alejandro G. Iñárritu,Maricel Álvarez,Hanaa Bouchaib,Eduard Fernández,Drama,5100937.0
4927,Wes Ball,Ki Hong Lee,Aml Ameen,Jacob Latimore,Action,102413606.0
4928,Wes Ball,Ki Hong Lee,Aml Ameen,Jacob Latimore,Mystery,102413606.0
4929,Wes Ball,Ki Hong Lee,Aml Ameen,Jacob Latimore,Sci-Fi,102413606.0
4930,Wes Ball,Ki Hong Lee,Aml Ameen,Jacob Latimore,Thriller,102413606.0
4931,Ken Scott,Tom Wilkinson,June Diane Raphael,Melissa McMeekin,Comedy,10214013.0
4932,Martin Scorsese,Richard E. Grant,Geraldine Chaplin,Stuart Wilson,Drama,32000000.0
4933,Martin Scorsese,Richard E. Grant,Geraldine Chaplin,Stuart Wilson,Romance,32000000.0
4934,Darren Aronofsky,Hugh Jackman,Ellen Burstyn,Mark Margolis,Drama,10139254.0
4935,Darren Aronofsky,Hugh Jackman,Ellen Burstyn,Mark Margolis,Sci-Fi,10139254.0
4936,Hugh Johnson,David Paymer,Kevin J. O'Connor,Hudson Leick,Action,11227940.0
4937,Hugh Johnson,David Paymer,Kevin J. O'Connor,Hudson Leick,Adventure,11227940.0
4938,Hugh Johnson,David Paymer,Kevin J. O'Connor,Hudson Leick,Comedy,11227940.0
4939,Hugh Johnson,David Paymer,Kevin J. O'Connor,Hudson Leick,Drama,11227940.0
4940,Hugh Johnson,David Paymer,Kevin J. O'Connor,Hudson Leick,Thriller,11227940.0
4941,Simon West,Nicolas Cage,Mark Valley,Sami Gayle,Action,183125.0
4942,Simon West,Nicolas Cage,Mark Valley,Sami Gayle,Crime,183125.0
4943,Simon West,Nicolas Cage,Mark Valley,Sami Gayle,Drama,183125.0
4944,Simon West,Nicolas Cage,Mark Valley,Sami Gayle,Thriller,183125.0
4945,Hayao Miyazaki,Rumi Hiiragi,Yûki Amami,Yuria Nara,Adventure,15081783.0
4946,Hayao Miyazaki,Rumi Hiiragi,Yûki Amami,Yuria Nara,Animation,15081783.0
4947,Hayao Miyazaki,Rumi Hiiragi,Yûki Amami,Yuria Nara,Family,15081783.0
4948,Hayao Miyazaki,Rumi Hiiragi,Yûki Amami,Yuria Nara,Fantasy,15081783.0
4949,George Tillman Jr.,Tiago Riani,Melissa Benoist,Hayley Lovitt,Drama,37432299.0
4950,George Tillman Jr.,Tiago Riani,Melissa Benoist,Hayley Lovitt,Romance,37432299.0
4951,Rand Ravich,Johnny Depp,Charlize Theron,Clea DuVall,Drama,10654581.0
4952,Rand Ravich,Johnny Depp,Charlize Theron,Clea DuVall,Sci-Fi,10654581.0
4953,Rand Ravich,Johnny Depp,Charlize Theron,Clea DuVall,Thriller,10654581.0
4954,Hugh Hudson,Liam Aiken,Eva Marie Saint,Vincent Perez,Adventure,6543194.0
4955,Hugh Hudson,Liam Aiken,Eva Marie Saint,Vincent Perez,Drama,6543194.0
4956,Hugh Hudson,Liam Aiken,Eva Marie Saint,Vincent Perez,Romance,6543194.0
4957,Gabriele Muccino,Gerard Butler,Dennis Quaid,Judy Greer,Comedy,13101142.0
4958,Gabriele Muccino,Gerard Butler,Dennis Quaid,Judy Greer,Romance,13101142.0
4959,Gabriele Muccino,Gerard Butler,Dennis Quaid,Judy Greer,Sport,13101142.0
4960,Justin Chadwick,Terry Pheto,Fana Mokoena,Tony Kgoroge,Biography,8324748.0
4961,Justin Chadwick,Terry Pheto,Fana Mokoena,Tony Kgoroge,Drama,8324748.0
4962,Justin Chadwick,Terry Pheto,Fana Mokoena,Tony Kgoroge,History,8324748.0
4963,Rob Reiner,Tom Cruise,Demi Moore,Kevin Pollak,Drama,141340178.0
4964,Rob Reiner,Tom Cruise,Demi Moore,Kevin Pollak,Thriller,141340178.0
4965,Andrzej Bartkowiak,Michael Jai White,Bill Duke,Bruce McGill,Action,51758599.0
4966,Andrzej Bartkowiak,Michael Jai White,Bill Duke,Bruce McGill,Comedy,51758599.0
4967,Andrzej Bartkowiak,Michael Jai White,Bill Duke,Bruce McGill,Crime,51758599.0
4968,Andrzej Bartkowiak,Michael Jai White,Bill Duke,Bruce McGill,Drama,51758599.0
4969,Andrzej Bartkowiak,Michael Jai White,Bill Duke,Bruce McGill,Thriller,51758599.0
4970,Raja Gosnell,Nia Long,Cedric the Entertainer,Tichina Arnold,Action,117559438.0
4971,Raja Gosnell,Nia Long,Cedric the Entertainer,Tichina Arnold,Comedy,117559438.0
4972,Raja Gosnell,Nia Long,Cedric the Entertainer,Tichina Arnold,Crime,117559438.0
4973,Jeremy Degruson,Kyle Hebert,Brianne Brozey,Joe Ochman,Adventure,4091.0
4974,Jeremy Degruson,Kyle Hebert,Brianne Brozey,Joe Ochman,Animation,4091.0
4975,Jeremy Degruson,Kyle Hebert,Brianne Brozey,Joe Ochman,Comedy,4091.0
4976,Jeremy Degruson,Kyle Hebert,Brianne Brozey,Joe Ochman,Family,4091.0
4977,Jeremy Degruson,Kyle Hebert,Brianne Brozey,Joe Ochman,Fantasy,4091.0
4978,Chris Gorak,Max Minghella,Veronika Vernadskaya,Dato Bakhtadze,Action,21426805.0
4979,Chris Gorak,Max Minghella,Veronika Vernadskaya,Dato Bakhtadze,Adventure,21426805.0
4980,Chris Gorak,Max Minghella,Veronika Vernadskaya,Dato Bakhtadze,Horror,21426805.0
4981,Chris Gorak,Max Minghella,Veronika Vernadskaya,Dato Bakhtadze,Sci-Fi,21426805.0
4982,Chris Gorak,Max Minghella,Veronika Vernadskaya,Dato Bakhtadze,Thriller,21426805.0
4983,Scott Speer,Ryan Guzman,Stephen Boss,Misha Gabriel Hamilton,Drama,35057332.0
4984,Scott Speer,Ryan Guzman,Stephen Boss,Misha Gabriel Hamilton,Music,35057332.0
4985,Scott Speer,Ryan Guzman,Stephen Boss,Misha Gabriel Hamilton,Romance,35057332.0
4986,David R. Ellis,Lin Shaye,Kenan Thompson,Rachel Blanchard,Action,34014398.0
4987,David R. Ellis,Lin Shaye,Kenan Thompson,Rachel Blanchard,Adventure,34014398.0
4988,David R. Ellis,Lin Shaye,Kenan Thompson,Rachel Blanchard,Crime,34014398.0
4989,David R. Ellis,Lin Shaye,Kenan Thompson,Rachel Blanchard,Drama,34014398.0
4990,David R. Ellis,Lin Shaye,Kenan Thompson,Rachel Blanchard,Thriller,34014398.0
4991,Joe Charbanic,Keanu Reeves,Joseph Sikora,Chris Ellis,Crime,28927720.0
4992,Joe Charbanic,Keanu Reeves,Joseph Sikora,Chris Ellis,Horror,28927720.0
4993,Joe Charbanic,Keanu Reeves,Joseph Sikora,Chris Ellis,Mystery,28927720.0
4994,Joe Charbanic,Keanu Reeves,Joseph Sikora,Chris Ellis,Thriller,28927720.0
4995,Jonathan Hensleigh,Laura Harring,Marco St. John,Eddie Jemison,Action,33682273.0
4996,Jonathan Hensleigh,Laura Harring,Marco St. John,Eddie Jemison,Crime,33682273.0
4997,Jonathan Hensleigh,Laura Harring,Marco St. John,Eddie Jemison,Drama,33682273.0
4998,Jonathan Hensleigh,Laura Harring,Marco St. John,Eddie Jemison,Thriller,33682273.0
4999,Danny Cannon,Sean Pertwee,Kuno Becker,Stephen Dillane,Drama,4280577.0
5000,Danny Cannon,Sean Pertwee,Kuno Becker,Stephen Dillane,Romance,4280577.0
5001,Danny Cannon,Sean Pertwee,Kuno Becker,Stephen Dillane,Sport,4280577.0
5002,Boaz Yakin,Jason Statham,Reggie Lee,Robert John Burke,Action,17120019.0
5003,Boaz Yakin,Jason Statham,Reggie Lee,Robert John Burke,Crime,17120019.0
5004,Boaz Yakin,Jason Statham,Reggie Lee,Robert John Burke,Thriller,17120019.0
5005,Mike Newell,Angelina Jolie Pitt,Kurt Fuller,Jake Weber,Comedy,8406264.0
5006,Mike Newell,Angelina Jolie Pitt,Kurt Fuller,Jake Weber,Drama,8406264.0
5007,Mike Newell,Angelina Jolie Pitt,Kurt Fuller,Jake Weber,Romance,8406264.0
5008,Richard Marquand,Harrison Ford,Ian McDiarmid,Kenny Baker,Action,309125409.0
5009,Richard Marquand,Harrison Ford,Ian McDiarmid,Kenny Baker,Adventure,309125409.0
5010,Richard Marquand,Harrison Ford,Ian McDiarmid,Kenny Baker,Fantasy,309125409.0
5011,Richard Marquand,Harrison Ford,Ian McDiarmid,Kenny Baker,Sci-Fi,309125409.0
5012,Neil Marshall,Ryan Kruger,Jason Cope,Jeremy Crutchley,Action,10955425.0
5013,Neil Marshall,Ryan Kruger,Jason Cope,Jeremy Crutchley,Sci-Fi,10955425.0
5014,Neil Marshall,Ryan Kruger,Jason Cope,Jeremy Crutchley,Thriller,10955425.0
5015,Stephen Daldry,Kate Winslet,David Kross,Susanne Lothar,Drama,34180954.0
5016,Stephen Daldry,Kate Winslet,David Kross,Susanne Lothar,Romance,34180954.0
5017,David Wain,Justin Theroux,Lauren Ambrose,Joe Lo Truglio,Comedy,17225675.0
5018,Jon Favreau,Peter Dinklage,Zooey Deschanel,Will Ferrell,Comedy,173381405.0
5019,Jon Favreau,Peter Dinklage,Zooey Deschanel,Will Ferrell,Family,173381405.0
5020,Jon Favreau,Peter Dinklage,Zooey Deschanel,Will Ferrell,Fantasy,173381405.0
5021,Jon Favreau,Peter Dinklage,Zooey Deschanel,Will Ferrell,Romance,173381405.0
5022,Jon Turteltaub,Robert Duvall,Kyra Sedgwick,David Gallagher,Drama,104632573.0
5023,Jon Turteltaub,Robert Duvall,Kyra Sedgwick,David Gallagher,Fantasy,104632573.0
5024,Jon Turteltaub,Robert Duvall,Kyra Sedgwick,David Gallagher,Romance,104632573.0
5025,Jon Turteltaub,Robert Duvall,Kyra Sedgwick,David Gallagher,Sci-Fi,104632573.0
5026,Brian Levant,James Coburn,Nichelle Nichols,M. Emmet Walsh,Adventure,81150692.0
5027,Brian Levant,James Coburn,Nichelle Nichols,M. Emmet Walsh,Comedy,81150692.0
5028,Brian Levant,James Coburn,Nichelle Nichols,M. Emmet Walsh,Family,81150692.0
5029,Brian Levant,James Coburn,Nichelle Nichols,M. Emmet Walsh,Sport,81150692.0
5030,Richard Donner,Bill Murray,Alfre Woodard,Robert Mitchum,Comedy,60328558.0
5031,Richard Donner,Bill Murray,Alfre Woodard,Robert Mitchum,Drama,60328558.0
5032,Richard Donner,Bill Murray,Alfre Woodard,Robert Mitchum,Fantasy,60328558.0
5033,Jared Hess,Ana de la Reguera,Moises Arias,Héctor Jiménez,Comedy,80197993.0
5034,Jared Hess,Ana de la Reguera,Moises Arias,Héctor Jiménez,Family,80197993.0
5035,Jared Hess,Ana de la Reguera,Moises Arias,Héctor Jiménez,Sport,80197993.0
5036,Paul Feig,Matt Lucas,Wendi McLendon-Covey,Steve Bannos,Comedy,169076745.0
5037,Paul Feig,Matt Lucas,Wendi McLendon-Covey,Steve Bannos,Romance,169076745.0
5038,Evan Goldberg,Channing Tatum,James Franco,Emma Watson,Comedy,101470202.0
5039,Evan Goldberg,Channing Tatum,James Franco,Emma Watson,Fantasy,101470202.0
5040,Rupert Wainwright,Nia Long,Enrico Colantoni,Portia de Rossi,Horror,50041732.0
5041,George Tillman Jr.,Robert De Niro,Charlize Theron,Michael Rapaport,Biography,48814909.0
5042,George Tillman Jr.,Robert De Niro,Charlize Theron,Michael Rapaport,Drama,48814909.0
5043,John Luessenhop,Paul Walker,Hayden Christensen,Jay Hernandez,Action,57744720.0
5044,John Luessenhop,Paul Walker,Hayden Christensen,Jay Hernandez,Crime,57744720.0
5045,John Luessenhop,Paul Walker,Hayden Christensen,Jay Hernandez,Thriller,57744720.0
5046,Justin Zackham,Robin Williams,Robert De Niro,Topher Grace,Comedy,21784432.0
5047,John Whitesell,Brandon T. Jackson,Tony Curran,Portia Doubleday,Action,37911876.0
5048,John Whitesell,Brandon T. Jackson,Tony Curran,Portia Doubleday,Comedy,37911876.0
5049,John Whitesell,Brandon T. Jackson,Tony Curran,Portia Doubleday,Crime,37911876.0
5050,Duncan Jones,Jake Gyllenhaal,Cas Anvar,Russell Peters,Mystery,54696902.0
5051,Duncan Jones,Jake Gyllenhaal,Cas Anvar,Russell Peters,Sci-Fi,54696902.0
5052,Duncan Jones,Jake Gyllenhaal,Cas Anvar,Russell Peters,Thriller,54696902.0
5053,Frank Marshall,Illeana Douglas,Danny Nucci,Michael DeLorenzo,Adventure,36733909.0
5054,Frank Marshall,Illeana Douglas,Danny Nucci,Michael DeLorenzo,Biography,36733909.0
5055,Frank Marshall,Illeana Douglas,Danny Nucci,Michael DeLorenzo,Drama,36733909.0
5056,Frank Marshall,Illeana Douglas,Danny Nucci,Michael DeLorenzo,Thriller,36733909.0
5057,Joel Schumacher,Logan Lerman,Virginia Madsen,Ed Lauter,Mystery,35063732.0
5058,Joel Schumacher,Logan Lerman,Virginia Madsen,Ed Lauter,Thriller,35063732.0
5059,Jean-Pierre Jeunet,Callum Rennie,Julian Richings,Judy Davis,Action,99462.0
5060,Jean-Pierre Jeunet,Callum Rennie,Julian Richings,Judy Davis,Adventure,99462.0
5061,Jean-Pierre Jeunet,Callum Rennie,Julian Richings,Judy Davis,Drama,99462.0
5062,Jean-Pierre Jeunet,Callum Rennie,Julian Richings,Judy Davis,Family,99462.0
5063,John Gatins,Ken Howard,Freddy Rodríguez,Holmes Osborne,Drama,32701088.0
5064,John Gatins,Ken Howard,Freddy Rodríguez,Holmes Osborne,Family,32701088.0
5065,John Gatins,Ken Howard,Freddy Rodríguez,Holmes Osborne,Sport,32701088.0
5066,David Cronenberg,Viggo Mortensen,Kyle Schmid,William Hurt,Crime,31493782.0
5067,David Cronenberg,Viggo Mortensen,Kyle Schmid,William Hurt,Drama,31493782.0
5068,David Cronenberg,Viggo Mortensen,Kyle Schmid,William Hurt,Thriller,31493782.0
5069,Louis Leterrier,Jason Statham,Jason Flemyng,Matthew Modine,Action,43095600.0
5070,Louis Leterrier,Jason Statham,Jason Flemyng,Matthew Modine,Crime,43095600.0
5071,Louis Leterrier,Jason Statham,Jason Flemyng,Matthew Modine,Thriller,43095600.0
5072,Sam Raimi,Leonardo DiCaprio,Pat Hingle,Roberts Blossom,Action,18636537.0
5073,Sam Raimi,Leonardo DiCaprio,Pat Hingle,Roberts Blossom,Thriller,18636537.0
5074,Sam Raimi,Leonardo DiCaprio,Pat Hingle,Roberts Blossom,Western,18636537.0
5075,Peter Howitt,Frances Fisher,Mike Doyle,Nora Dunn,Comedy,17848322.0
5076,Peter Howitt,Frances Fisher,Mike Doyle,Nora Dunn,Romance,17848322.0
5077,Martin Scorsese,Nicolas Cage,Marc Anthony,Sonja Sohn,Drama,16640210.0
5078,Martin Scorsese,Nicolas Cage,Marc Anthony,Sonja Sohn,Thriller,16640210.0
5079,Miguel Sapochnik,Alice Braga,RZA,Yvette Nicole Brown,Action,13763130.0
5080,Miguel Sapochnik,Alice Braga,RZA,Yvette Nicole Brown,Crime,13763130.0
5081,Miguel Sapochnik,Alice Braga,RZA,Yvette Nicole Brown,Sci-Fi,13763130.0
5082,Miguel Sapochnik,Alice Braga,RZA,Yvette Nicole Brown,Thriller,13763130.0
5083,Hyung-rae Shim,Robert Forster,Aimee Garcia,Chris Mulkey,Action,10956379.0
5084,Hyung-rae Shim,Robert Forster,Aimee Garcia,Chris Mulkey,Drama,10956379.0
5085,Hyung-rae Shim,Robert Forster,Aimee Garcia,Chris Mulkey,Fantasy,10956379.0
5086,Hyung-rae Shim,Robert Forster,Aimee Garcia,Chris Mulkey,Horror,10956379.0
5087,Hyung-rae Shim,Robert Forster,Aimee Garcia,Chris Mulkey,Thriller,10956379.0
5088,Norman Jewison,Haley Joel Osment,Nancy Travis,Andrea Martin,Comedy,4357000.0
5089,Norman Jewison,Haley Joel Osment,Nancy Travis,Andrea Martin,Family,4357000.0
5090,Norman Jewison,Haley Joel Osment,Nancy Travis,Andrea Martin,Fantasy,4357000.0
5091,Don Scardino,Steve Buscemi,Olivia Wilde,Steve Carell,Comedy,22525921.0
5092,Mark Dindal,George Kennedy,Frank Welker,Hal Holbrook,Animation,3562749.0
5093,Mark Dindal,George Kennedy,Frank Welker,Hal Holbrook,Comedy,3562749.0
5094,Mark Dindal,George Kennedy,Frank Welker,Hal Holbrook,Family,3562749.0
5095,Mark Dindal,George Kennedy,Frank Welker,Hal Holbrook,Fantasy,3562749.0
5096,Mark Dindal,George Kennedy,Frank Welker,Hal Holbrook,Musical,3562749.0
5097,Tim Robbins,Bill Murray,Vanessa Redgrave,Emily Watson,Drama,2899970.0
5098,Steven Soderbergh,Tony Curran,Beau Bridges,Leland Orser,Drama,1304837.0
5099,Steven Soderbergh,Tony Curran,Beau Bridges,Leland Orser,Mystery,1304837.0
5100,Steven Soderbergh,Tony Curran,Beau Bridges,Leland Orser,Thriller,1304837.0
5101,Francis Ford Coppola,Harrison Ford,Marlon Brando,Robert Duvall,Drama,78800000.0
5102,Francis Ford Coppola,Harrison Ford,Marlon Brando,Robert Duvall,War,78800000.0
5103,Nanette Burstein,Rob Riggle,Kelli Garner,Jim Gaffigan,Comedy,17797316.0
5104,Nanette Burstein,Rob Riggle,Kelli Garner,Jim Gaffigan,Romance,17797316.0
5105,Stephen Herek,Alicia Witt,Olympia Dukakis,Jean Louisa Kelly,Drama,82528097.0
5106,Stephen Herek,Alicia Witt,Olympia Dukakis,Jean Louisa Kelly,Music,82528097.0
5107,Ariel Vromen,Gary Oldman,Jordi Mollà,Doug Cockle,Action,14268533.0
5108,Ariel Vromen,Gary Oldman,Jordi Mollà,Doug Cockle,Crime,14268533.0
5109,Ariel Vromen,Gary Oldman,Jordi Mollà,Doug Cockle,Drama,14268533.0
5110,Ariel Vromen,Gary Oldman,Jordi Mollà,Doug Cockle,Mystery,14268533.0
5111,Ariel Vromen,Gary Oldman,Jordi Mollà,Doug Cockle,Sci-Fi,14268533.0
5112,Ariel Vromen,Gary Oldman,Jordi Mollà,Doug Cockle,Thriller,14268533.0
5113,Sydney Pollack,Meryl Streep,Michael Gough,Michael Kitchen,Biography,87100000.0
5114,Sydney Pollack,Meryl Streep,Michael Gough,Michael Kitchen,Drama,87100000.0
5115,Sydney Pollack,Meryl Streep,Michael Gough,Michael Kitchen,Romance,87100000.0
5116,Robert Zemeckis,Denzel Washington,Bruce Greenwood,Nadine Velazquez,Drama,93749203.0
5117,Robert Zemeckis,Denzel Washington,Bruce Greenwood,Nadine Velazquez,Thriller,93749203.0
5118,Lewis Gilbert,Desmond Llewelyn,Lois Chiles,Lois Maxwell,Action,62700000.0
5119,Lewis Gilbert,Desmond Llewelyn,Lois Chiles,Lois Maxwell,Adventure,62700000.0
5120,Lewis Gilbert,Desmond Llewelyn,Lois Chiles,Lois Maxwell,Sci-Fi,62700000.0
5121,Lewis Gilbert,Desmond Llewelyn,Lois Chiles,Lois Maxwell,Thriller,62700000.0
5122,Wes Anderson,Bill Murray,Tom Wilkinson,F. Murray Abraham,Adventure,59073773.0
5123,Wes Anderson,Bill Murray,Tom Wilkinson,F. Murray Abraham,Comedy,59073773.0
5124,Wes Anderson,Bill Murray,Tom Wilkinson,F. Murray Abraham,Crime,59073773.0
5125,Wes Anderson,Bill Murray,Tom Wilkinson,F. Murray Abraham,Drama,59073773.0
5126,Scott Hicks,Anthony Hopkins,Mika Boorem,Hope Davis,Drama,24185781.0
5127,Scott Hicks,Anthony Hopkins,Mika Boorem,Hope Davis,Mystery,24185781.0
5128,Frank Marshall,Julian Sands,Peter Jason,Brian McNamara,Comedy,53133888.0
5129,Frank Marshall,Julian Sands,Peter Jason,Brian McNamara,Fantasy,53133888.0
5130,Frank Marshall,Julian Sands,Peter Jason,Brian McNamara,Horror,53133888.0
5131,Frank Marshall,Julian Sands,Peter Jason,Brian McNamara,Thriller,53133888.0
5132,Gregory Hoblit,Dennis Quaid,Andre Braugher,Noah Emmerich,Crime,44983704.0
5133,Gregory Hoblit,Dennis Quaid,Andre Braugher,Noah Emmerich,Drama,44983704.0
5134,Gregory Hoblit,Dennis Quaid,Andre Braugher,Noah Emmerich,Mystery,44983704.0
5135,Gregory Hoblit,Dennis Quaid,Andre Braugher,Noah Emmerich,Sci-Fi,44983704.0
5136,Gregory Hoblit,Dennis Quaid,Andre Braugher,Noah Emmerich,Thriller,44983704.0
5137,Paul Feig,Ed Begley Jr.,Kate McKinnon,Zach Woods,Action,118099659.0
5138,Paul Feig,Ed Begley Jr.,Kate McKinnon,Zach Woods,Comedy,118099659.0
5139,Paul Feig,Ed Begley Jr.,Kate McKinnon,Zach Woods,Fantasy,118099659.0
5140,Paul Feig,Ed Begley Jr.,Kate McKinnon,Zach Woods,Sci-Fi,118099659.0
5141,John Francis Daley,Chris Hemsworth,Norman Reedus,Beverly D'Angelo,Adventure,58879132.0
5142,John Francis Daley,Chris Hemsworth,Norman Reedus,Beverly D'Angelo,Comedy,58879132.0
5143,Barry Sonnenfeld,Delroy Lindo,Rene Russo,Jon Gries,Comedy,72077000.0
5144,Barry Sonnenfeld,Delroy Lindo,Rene Russo,Jon Gries,Crime,72077000.0
5145,Barry Sonnenfeld,Delroy Lindo,Rene Russo,Jon Gries,Thriller,72077000.0
5146,Rob Marshall,Colm Feore,Chita Rivera,Jayne Eastwood,Comedy,170684505.0
5147,Rob Marshall,Colm Feore,Chita Rivera,Jayne Eastwood,Crime,170684505.0
5148,Rob Marshall,Colm Feore,Chita Rivera,Jayne Eastwood,Musical,170684505.0
5149,Dennis Dugan,Steve Buscemi,Adam Sandler,Joey Lauren Adams,Comedy,163479795.0
5150,Dennis Dugan,Steve Buscemi,Adam Sandler,Joey Lauren Adams,Drama,163479795.0
5151,J.B. Rogers,Alyson Hannigan,Shannon Elizabeth,Natasha Lyonne,Comedy,145096820.0
5152,John Lasseter,Tom Hanks,John Ratzenberger,Jim Varney,Adventure,191796233.0
5153,John Lasseter,Tom Hanks,John Ratzenberger,Jim Varney,Animation,191796233.0
5154,John Lasseter,Tom Hanks,John Ratzenberger,Jim Varney,Comedy,191796233.0
5155,John Lasseter,Tom Hanks,John Ratzenberger,Jim Varney,Family,191796233.0
5156,John Lasseter,Tom Hanks,John Ratzenberger,Jim Varney,Fantasy,191796233.0
5157,Jan de Bont,Keanu Reeves,Alan Ruck,Joe Morton,Action,121248145.0
5158,Jan de Bont,Keanu Reeves,Alan Ruck,Joe Morton,Adventure,121248145.0
5159,Jan de Bont,Keanu Reeves,Alan Ruck,Joe Morton,Crime,121248145.0
5160,Jan de Bont,Keanu Reeves,Alan Ruck,Joe Morton,Thriller,121248145.0
5161,Michael Sucsy,Channing Tatum,Lucas Bryant,Dillon Casey,Drama,125014030.0
5162,Michael Sucsy,Channing Tatum,Lucas Bryant,Dillon Casey,Romance,125014030.0
5163,Tom Vaughan,Harrison Ford,Brendan Fraser,Alan Ruck,Drama,11854694.0
5164,Boaz Yakin,Ryan Gosling,Denzel Washington,Ethan Suplee,Biography,115648585.0
5165,Boaz Yakin,Ryan Gosling,Denzel Washington,Ethan Suplee,Drama,115648585.0
5166,Boaz Yakin,Ryan Gosling,Denzel Washington,Ethan Suplee,Sport,115648585.0
5167,John McTiernan,Scott Glenn,Jeffrey Jones,Courtney B. Vance,Action,122012643.0
5168,John McTiernan,Scott Glenn,Jeffrey Jones,Courtney B. Vance,Adventure,122012643.0
5169,John McTiernan,Scott Glenn,Jeffrey Jones,Courtney B. Vance,Thriller,122012643.0
5170,Lee Daniels,Alex Pettyfer,David Oyelowo,Vanessa Redgrave,Biography,116631310.0
5171,Lee Daniels,Alex Pettyfer,David Oyelowo,Vanessa Redgrave,Drama,116631310.0
5172,Rawson Marshall Thurber,Gary Cole,Stephen Root,Joel David Moore,Comedy,114324072.0
5173,Rawson Marshall Thurber,Gary Cole,Stephen Root,Joel David Moore,Sport,114324072.0
5174,Barry Sonnenfeld,Anjelica Huston,Raul Julia,Carel Struycken,Comedy,113502246.0
5175,Barry Sonnenfeld,Anjelica Huston,Raul Julia,Carel Struycken,Fantasy,113502246.0
5176,Steve Oedekerk,Bruce Spence,Bob Gunton,Sophie Okonedo,Adventure,108360000.0
5177,Steve Oedekerk,Bruce Spence,Bob Gunton,Sophie Okonedo,Comedy,108360000.0
5178,Garry Marshall,Anne Hathaway,Hector Elizondo,Heather Matarazzo,Comedy,108244774.0
5179,Garry Marshall,Anne Hathaway,Hector Elizondo,Heather Matarazzo,Family,108244774.0
5180,Garry Marshall,Anne Hathaway,Hector Elizondo,Heather Matarazzo,Romance,108244774.0
5181,Hugh Wilson,Stockard Channing,Elizabeth Berkley,Stephen Collins,Comedy,105444419.0
5182,David Fincher,Morgan Freeman,Brad Pitt,Reg E. Cathey,Crime,100125340.0
5183,David Fincher,Morgan Freeman,Brad Pitt,Reg E. Cathey,Drama,100125340.0
5184,David Fincher,Morgan Freeman,Brad Pitt,Reg E. Cathey,Mystery,100125340.0
5185,David Fincher,Morgan Freeman,Brad Pitt,Reg E. Cathey,Thriller,100125340.0
5186,Neill Blomkamp,Sharlto Copley,Jed Brophy,Jason Cope,Action,115646235.0
